StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
TELANGANA,RANGAREDDY,SHANKARPALLY,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"
CLOUDY WEATHER, NO CHANCE OF SHOWERS IN YOUR AREA 

మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం లేదు.
తుంపర్లు పడే అవకాశం ఉంది.


",2025-06-21T15:23:45.963,2025,6
TELANGANA,RANGAREDDY,KANDUKUR,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME REGISTRATION RELATED ISSUE
","PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER 
దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి
RANGAREDDY	MAHESHWARAM	KANDUKUR	8977753836",2025-06-21T18:23:23.793,2025,6
TELANGANA,RANGAREDDY,RAJENDRANAGAR,NA,AGRICULTURE,Others,Others,Training and Exposure Visits,TEST CALL BY SANATH SIR...MANAGER,TEST CALL BY SANATH SIR...MANAGER,2025-06-22T06:08:21.063,2025,6
TELANGANA,RANGAREDDY,MAHESWARAM,NA,HORTICULTURE,Vegetables,Brinjal,Fertilizer Use and Availability,"FARMER ASKED QUERY ABOUT FERTILIZER MANAGEMENT IN BRINJAL
","వంగ లో చివరిదుక్కి లో 20KG యూరియా ,50KG DAP, 40KG పోటాష్ వేసుకోవాలి
30 రోజులకి : 25KG యూరియా 
60 రోజులకి: 25KG యూరియా వేసుకోవాలి",2025-06-22T09:32:17.65,2025,6
TELANGANA,RANGAREDDY,FAROOQNAGAR,NA,AGRICULTURE,Millets,Maize (Makka),Weed Management,"FARMER ASKED QUERY ABOUT WEED MANAGEMENT IN MAIZE
","RECOMMENDED TO SPRAY TEMBOTRIONE 115 ML + ATRAZINE 400 GM / 200 LITERS OF WATER PER ACRE
టెమ్బోట్రయన్ 115 మిల్లి లీటర్లు + అట్రాజిన్ 400  గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 

",2025-06-22T15:06:31.983,2025,6
TELANGANA,RANGAREDDY,KONDURG,NA,AGRICULTURE,Others,Others,Government Schemes,PM KISAN  20TH INSTALLEMENT RELEASE DATE?,NO CLEAR INFORMATION REGORDING  20TH INSTALLEMENT RELEASE DATE OF PM KISA GOVERNMENT NOT DECLARED OFFICIALLY ANY DATE,2025-06-23T13:24:52.593,2025,6
TELANGANA,RANGAREDDY,SHABAD,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON RELEASE OF 20th INSTALMENT OF  PM KISAN SAMMAN NIDHI?,పీఎం కిసాన్ సమ్మాన్ నిధి 20వ విడత JUNE 2025 లో పడే అవకాశం ఉంది అధికారిక ప్రకటన ఇంకా రాలేదు.,2025-06-23T14:39:30.817,2025,6
TELANGANA,RANGAREDDY,SHANKARPALLY,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME NEW REGISTRATION,"PLEASE VISIT NEARBY CSC (common service center)  OR MEE SEVA
దయచేసి  మీకు దగ్గరలో ఉన్నమీ సేవ కేంద్రాన్ని సంప్రదించండి .
",2025-06-23T16:22:07.61,2025,6
TELANGANA,RANGAREDDY,SHANKARPALLY,NA,AGRICULTURE,Others,Others,Government Schemes,farmer asked query about kisan credit card application,"కిసాన్ క్రెడిట్ కార్డు కోసం దరఖాస్తు చేయడానికి, ఈ దశలను అనుసరించండి: 

మీరు దరఖాస్తు చేయాలనుకుంటున్న బ్యాంక్ వెబ్‌సైట్‌ను సందర్శించండి.
కిసాన్ క్రెడిట్ కార్డ్ ఎంపికను ఎంచుకోండి.
అవసరమైన వివరాలతో దరఖాస్తు ఫారమ్‌ను పూరించండి.
ఫారమ్ మరియు అవసరమైన పత్రాలను సమీప బ్యాంక్ బ్రాంచ్ వద్ద సమర్పించండి.
రుణ అధికారి మరింత సమాచారం అందిస్తారు.
రుణ మొత్తాన్ని మంజూరు చేసిన తర్వాత, కార్డు పంపబడుతుంది.",2025-06-23T16:24:41.22,2025,6
TELANGANA,RANGAREDDY,ABDULLAPURMET,NA,AGRICULTURE,Others,Others,Government Schemes,QUERY ON PMKISAN SAMMAN NIDHI YOJANA ,"Ranga Reddy - Vinod - AO(Technical) - 7288894633

RANGAREDDY - IBRAHIMPATNAM - ABDULLAPURMET - MAO - 8977753709",2025-06-23T16:28:25.523,2025,6
TELANGANA,RANGAREDDY,SHANKARPALLY,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Water Management	,Farmer asked query on Weather,"CLOUDY WEATHER, THERE IS A CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.

",2025-06-23T17:51:41.52,2025,6
TELANGANA,RANGAREDDY,CHOWDERGUDEM,NA,AGRICULTURE,Others,Others,Government Schemes,pm kisan samman nidhi information ;- ,You have not completed Ekyc. Please complete the Ekyc process.,2025-06-23T19:45:12.747,2025,6
TELANGANA,RANGAREDDY,SHANKARPALLY,NA,AGRICULTURE,Millets,Maize (Makka),	Water Management	,Farmer asked query on Weather,"CLOUDY WEATHER, THERE IS A CHANCE OF  SHOWERS IN YOUR AREA  
 మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం ఉంది.
",2025-06-24T10:18:25.873,2025,6
TELANGANA,RANGAREDDY,RAJENDRANAGAR,NA,HORTICULTURE,Vegetables,Brinjal,"Water Management, Micro Irrigation",Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. 
",2025-06-24T11:33:33.243,2025,6
TELANGANA,RANGAREDDY,KESHAMPETA,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON RELEASE OF 20th INSTALMENT OF  PM KISAN SAMMAN NIDHI?
","పీఎం కిసాన్ సమ్మాన్ నిధి 20వ విడత JUNE 2025 లో పడే అవకాశం ఉంది అధికారిక ప్రకటన ఇంకా రాలేదు.
",2025-06-24T14:04:29.51,2025,6
TELANGANA,RANGAREDDY,KESHAMPETA,NA,AGRICULTURE,Others,Others,Government Schemes,farmer asked query on rythubadu installment details,--	SHADNAGAR	KESHAMPETA	8977753923,2025-06-24T21:07:59.18,2025,6
TELANGANA,RANGAREDDY,RAJENDRANAGAR,NA,AGRICULTURE,Others,Others,Government Schemes,SECONDARY DID NUMBER TEST CALL BY AP SUPERVISOR SAHEDHA MADAM,SECONDARY DID NUMBER TEST CALL BY AP SUPERVISOR SAHEDHA MADAM,2025-06-25T06:09:38.663,2025,6
TELANGANA,RANGAREDDY,SHANKARPALLY,NA,AGRICULTURE,Others,Others,Government Schemes,PM KISAN SAMMAN NIDHI SCHEME STATUS ," RECOMMENDED  TO VISIT  COMMON SERVICE CENTERS
 STATUS: You have not completed Ekyc. Please complete the Ekyc process.
RANGAREDDY	 DAO :8977753329
",2025-06-25T11:30:26.627,2025,6
TELANGANA,RANGAREDDY,RAJENDRANAGAR,NA,AGRICULTURE,Others,Others,Government Schemes,TEST CALL ,TEST CALL ,2025-06-25T12:33:27.2,2025,6
TELANGANA,RANGAREDDY,MOINABAD,NA,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),	Plant Protection	,FARMER ASKED QUERY ABOUT ROOT ROT MANAGEMENT IN BHINDI?,"
RECOMMENDED TO SPRAY COPPER SULPHATE (CUSO4)  600 GR / ACRE
కాపర్ సల్ఫేట్ 600 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ",2025-06-25T14:30:26.113,2025,6
TELANGANA,RANGAREDDY,SHANKARPALLY,NA,AGRICULTURE,Others,Others,Government Schemes,RYTHU BHAROSA INFORMATION ;- ,CONTACT TO MAO ;- 8977753589,2025-06-25T15:16:11.113,2025,6
TELANGANA,RANGAREDDY,KANDUKUR,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ABOUT PM KISAN INSTALLMENT ISSUE?,"మండల వ్యవసాయ అధికారి, కందుకూర్ - 8977753836; PM కిసాన్ రిజిస్ట్రేషన్ నంబర్: TL245369751",2025-06-27T15:35:15.81,2025,6
TELANGANA,RANGAREDDY,RAJENDRANAGAR,NA,AGRICULTURE,Cereals,Paddy (Dhan),Government Schemes,AP-toll free number working status test call by Sanath sir-kc-manager-Hyderabad,AP-toll free number working status test call by Sanath sir-kc-manager-Hyderabad,2025-06-28T06:22:20.637,2025,6
TELANGANA,RANGAREDDY,SHAMSHABAD,NA,AGRICULTURE,Others,Others,Government Schemes,RYTHU BAROSA SCHEME STATUS,"--RECOMMENDED RANGAREDDY	SHAMSHABAD	SHAMSHABAD	( AEO )6305920192
RANGAREDDY	RAJENDRANAGAR	SHAMSHABAD	 MANDAL AGRICULTURE OFFICER (MAO )8977753890",2025-06-28T13:05:26.243,2025,6
TELANGANA,RANGAREDDY,SHANKARPALLY,NA,AGRICULTURE,Millets,Maize (Makka),Weed Management,FARMER ASKED QUERY ON WEED MANAGEMENT IN MAIZE ,"కలుపు యాజమాన్యము : విత్తిన తరువాత అట్రజిన్ అనే కలుపు మందును తేలిక నేలలో ఎకరానికి 800 గ్రా. లేక బరువు నేలల్లో 1200 గ్రా, 200 లీటర్ల నీటిలో కలిపి విత్తిన 2-3 రోజుల లోపు నేలపై తగినంత తేమ ఉన్నప్పడు పిచికారి చేయడం వలన వెటల్పాటి ఆకులు గల కలుపు మొక్కలను దాదాపు ఒక నెల వరకు మొలవకుండా అదుపు చేయవచ్చు. ఒకవేళ పప్పజాతి పంటలను మొక్కజొన్నతో అంతర పంటలుగా విత్తుకున్నప్పడు రెండింటికి సరిపడే పెండిమిథాలిన్ కలుపు మందును ఎకరానికి 1 లీ. ను 200 లీ, నీటిలో కలిపి పిచికారి చేయాలి.",2025-06-29T10:14:55.457,2025,6
TELANGANA,RANGAREDDY,KANDUKUR,NA,HORTICULTURE,Vegetables,Drum Stick,Cultural Practices,"FARMER ASKED QUERY ON WEED MANAGEMENT IN BETWEEN ROWS OF DRUMSTICK
","RECOMMENDED TO SPRAY PARAQUAT (GRAMAXENE) 1 LITRE / 200 LITRES OF WATER PER ACRE  
పారాక్వాట్ (గ్రామాక్సీన్) 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",2025-06-30T11:58:47.367,2025,6
TELANGANA,RANGAREDDY,KANDUKUR,NA,HORTICULTURE,Vegetables,Brinjal,Nutrient Management,FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN BRINJAL,"RECOMMENDED TO SPRAY POTASSIUM NITRATE 13-0-45  5 GRAMS/1 LITER OF WATER (1KG/ACRE/200 LT OF WATER)
పొటాషియం  నైట్రేట్  13-0-45  5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (కేజీ/ఎకరానికి) 
RECOMMENDED TO SPRAY BORAX  3 GRAMS /1 LITER OF WATER(600 GRAMS/200 LITRES OF WATER /ACRE)        బోరాక్స్ 3 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (600 గ్రాములు /ఎకరానికి)
                      ",2025-06-30T11:59:48.26,2025,6
TELANGANA,RANGAREDDY,SHANKARPALLY,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Water Management	,Farmer asked query on Weather,"CLOUDY WEATHER, THERE IS A CHANCE OF  SHOWERS IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.",2025-06-30T13:48:59.06,2025,6
TELANGANA,RANGAREDDY,SHANKARPALLY,NA,AGRICULTURE,Millets,Maize (Makka),Weed Management,"FARMER ASKED QUERY ON WEED MANAGEMENT IN MAIZE
","RECOMMENDED TO SPRAY TEMBOTRIONE 115 ML + ATRAZINE 400 GM / 200 LITERS OF WATER PER ACRE
టెమ్బోట్రయన్ 115 మిల్లి లీటర్లు + అట్రాజిన్ 400  గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ",2025-06-30T13:50:04.713,2025,6
TELANGANA,WARANGAL,INAVOLU,NA,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,PADDY SEED VARIETIES ,"JGL - 1, KNM733, WGL 697 JGL 212329",2025-06-01T17:06:02.823,2025,6
TELANGANA,WARANGAL,WARANGAL,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"
మీ ప్రాంతంలో వాతావరణం ఎండ,మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం లేదు. ",2025-06-02T09:35:41.303,2025,6
TELANGANA,WARANGAL,KAMALAPUR,NA,AGRICULTURE,Others,Others,Government Schemes,Abondoned out call from kisan call centre,"ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్ కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్ చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే మల్లి తిరిగి 1800-180-1551 కి కాల్ చేయండి.",2025-06-02T12:20:03.64,2025,6
TELANGANA,WARANGAL,BHEEMDEVARAPALLI,NA,AGRICULTURE,Cereals,Paddy (Dhan),Sowing Time and Weather,Farmer asked query on Weather,"మీ ప్రాంతములో  వాతావరణం  మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. 
",2025-06-02T15:31:24.747,2025,6
TELANGANA,WARANGAL,BHEEMDEVARAPALLI,NA,AGRICULTURE,Cereals,Paddy (Dhan),Sowing Time and Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.,2025-06-04T11:28:13.027,2025,6
TELANGANA,WARANGAL,null,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Seeds,farmer asked query on cotton seed availability.,--please contact agriculture research station  9989625223,2025-06-04T12:21:52.987,2025,6
TELANGANA,WARANGAL,INAVOLU,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Sowing Time and Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది. వర్షం  పడే అవకాశం   కలదు.   
",2025-06-04T18:28:24.893,2025,6
TELANGANA,WARANGAL,RAIPARTHY,NA,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,QUERY ON FINE SEED PADDY VARIETIES,"సన్న గింజ రకాలు - కునారం రైస్(కె.ఎన్.యం 733), తెలంగాణ వరి - 2 (డబ్ల్యూజియల్ 697) తెలంగాణ వరి - 3 (జె.జి.ఎల్ 21078), తెలంగాణ సోన(ఆర్.ఎన్.ఆర్ 15048), జగిత్యాల సన్నాలు (జె.జి.ఎల్ 1798),  జగిత్యాల సాంబ (జె.జి.ఎల్ 3844), అంజన (జె.జి.ఎల్ 11118),నెల్లూరి మషూరి (ఎన్.ఎల్.ఆర్ 34449),  సాంబ మషూరి, కృష్ణ (ఆర్ఎన్ఆర్ 2458), ప్రాణహిత (జెజియల్ 11727), వరంగల్ సన్నాలు(డబ్ల్యూజియల్ 32100)
",2025-06-05T18:50:08.977,2025,6
TELANGANA,WARANGAL,INAVOLU,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Water Management	,Farmer asked query on Weather,"CLOUDY WEATHER, THERE IS A CHANCE OF  SHOWERS IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.

",2025-06-08T08:09:54.757,2025,6
TELANGANA,WARANGAL,DHARMASAGAR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weed Management,QUERY ON WEED MANAGEMENT IN COTTON,"RECOMMENDED TO SPRAY PROPAQUIZAFOP (AZIL) 250 ML/200 LITRES OF WATER /ACRE
ప్రోపక్విజఫాప్ (అజిల్) 250 మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ",2025-06-09T10:21:54.37,2025,6
TELANGANA,WARANGAL,WARANGAL,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది. వర్షం  పడే అవకాశం   కలదు.,2025-06-11T17:33:16.657,2025,6
TELANGANA,WARANGAL,WARANGAL,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weed Management,PRE-EMERGENCE WEED MANAGEMENT IN COTTON?,ప్రత్తి:ప్రోపాక్విజాఓఫాస్ (ఎజిల్) 250 మి.లీ. మరియు పైరిథయోబ్యాక్ సోడియం (హిట్ వీడ్/థీమ్/ రైఫ్) 250 మి.లీ. 200 లీటర్ల నీటిలో కలిరి రిచికారి చేయాలి.,2025-06-12T13:58:25.767,2025,6
